Frame,Time,Speed_kmh,Target_Speed,Steer,Throttle,Brake,State,Lane_ID,Front_Dist,L_Free,R_Free,Ego_X,Ego_Y
196,9.80,87.31,95.00,-0.0728,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-411.55,397.27
197,9.85,87.59,95.00,-0.0943,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-410.52,397.90
198,9.90,88.48,95.00,-0.0978,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-409.47,398.53
199,9.95,89.43,95.00,-0.0925,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-408.40,399.16
200,10.00,90.39,95.00,-0.0825,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-407.32,399.79
201,10.05,91.36,95.00,-0.0693,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-406.22,400.41
202,10.10,92.34,95.00,-0.0559,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-405.11,401.03
203,10.15,93.31,95.00,-0.0425,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-403.97,401.64
204,10.20,94.29,95.00,-0.0302,0.91,0.00,KEEP_LANE,-1,999.00,False,True,-402.81,402.23
205,10.25,95.24,95.00,-0.0181,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-401.62,402.82
206,10.30,96.07,95.00,-0.0082,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-400.42,403.39
207,10.35,96.51,95.00,0.0013,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-399.21,403.95
208,10.40,96.34,95.00,0.0093,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-397.98,404.49
209,10.45,95.71,95.00,0.0148,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-396.75,405.01
210,10.50,94.76,95.00,0.0179,0.49,0.00,KEEP_LANE,-1,999.00,False,True,-395.53,405.52
211,10.55,93.63,95.00,0.0175,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-394.32,406.01
212,10.60,92.54,95.00,0.0144,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-393.12,406.48
213,10.65,91.68,95.00,0.0086,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-391.93,406.95
214,10.70,91.21,95.00,0.0006,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-390.75,407.40
215,10.75,91.13,95.00,-0.0077,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-389.56,407.85
216,10.80,91.34,95.00,-0.0163,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-388.38,408.30
217,10.85,91.76,95.00,-0.0234,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-387.19,408.75
218,10.90,92.33,95.00,-0.0288,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-385.99,409.19
219,10.95,88.46,95.00,-0.0402,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-384.82,409.65
220,11.00,88.12,95.00,-0.0774,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-383.69,410.13
221,11.05,87.62,95.00,-0.0986,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-382.57,410.60
222,11.10,57.05,95.00,0.0081,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-381.99,411.15
223,11.15,58.33,95.00,-0.0880,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-381.35,411.63
224,11.20,59.94,95.00,-0.1042,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-380.66,412.07
225,11.25,61.69,95.00,-0.1093,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-379.92,412.49
226,11.30,63.42,95.00,-0.1054,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-379.14,412.88
227,11.35,65.09,95.00,-0.0967,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-378.33,413.26
228,11.40,66.68,95.00,-0.0840,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-377.49,413.63
229,11.45,68.18,95.00,-0.0694,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-376.62,413.99
230,11.50,69.59,95.00,-0.0539,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-375.73,414.33
231,11.55,70.95,95.00,-0.0389,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-374.81,414.66
232,11.60,72.25,95.00,-0.0288,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-373.86,414.97
233,11.65,73.50,95.00,-0.0192,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-372.89,415.28
234,11.70,74.72,95.00,-0.0121,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-371.91,415.57
235,11.75,75.92,95.00,-0.0066,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-370.90,415.85
236,11.80,77.10,95.00,-0.0035,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-369.87,416.13
237,11.85,78.26,95.00,-0.0025,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-368.82,416.39
238,11.90,79.41,95.00,-0.0028,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-367.75,416.65
239,11.95,80.55,95.00,-0.0058,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-366.67,416.91
240,12.00,81.67,95.00,-0.0095,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-365.57,417.16
241,12.05,82.79,95.00,-0.0137,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-364.46,417.40
242,12.10,83.90,95.00,-0.0178,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-363.32,417.65
243,12.15,84.99,95.00,-0.0216,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-362.17,417.89
244,12.20,86.08,95.00,-0.0239,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-361.01,418.13
245,12.25,87.16,95.00,-0.0259,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-359.83,418.36
246,12.30,88.24,95.00,-0.0261,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-358.63,418.59
247,12.35,89.31,95.00,-0.0252,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-357.41,418.81
248,12.40,90.37,95.00,-0.0235,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-356.18,419.03
249,12.45,91.43,95.00,-0.0206,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-354.94,419.25
250,12.50,92.49,95.00,-0.0181,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-353.68,419.45
251,12.55,93.54,95.00,-0.0152,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-352.40,419.65
252,12.60,94.59,95.00,-0.0124,0.61,0.00,KEEP_LANE,-1,999.00,False,True,-351.10,419.84
253,12.65,95.58,95.00,-0.0094,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-349.79,420.03
254,12.70,96.25,95.00,-0.0069,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-348.47,420.21
255,12.75,96.32,95.00,-0.0041,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-347.15,420.38
256,12.80,95.85,95.00,-0.0015,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-345.82,420.54
257,12.85,95.01,95.00,0.0004,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-344.51,420.69
258,12.90,93.92,95.00,0.0020,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-343.20,420.83
259,12.95,92.69,95.00,0.0025,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-341.92,420.97
260,13.00,91.53,95.00,0.0021,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-340.65,421.11
261,13.05,90.62,95.00,0.0008,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-339.39,421.23
262,13.10,90.12,95.00,-0.0013,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-338.14,421.36
263,13.15,90.02,95.00,-0.0036,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-336.90,421.48
264,13.20,90.22,95.00,-0.0062,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-335.65,421.59
265,13.25,90.63,95.00,-0.0083,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-334.40,421.71
266,13.30,91.20,95.00,-0.0098,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-333.14,421.82
267,13.35,91.89,95.00,-0.0106,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-331.87,421.94
268,13.40,92.66,95.00,-0.0111,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-330.60,422.05
269,13.45,93.49,95.00,-0.0111,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-329.31,422.15
270,13.50,94.38,95.00,-0.0106,0.83,0.00,KEEP_LANE,-1,999.00,False,True,-328.00,422.26
271,13.55,95.25,95.00,-0.0098,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-326.69,422.36
272,13.60,95.98,95.00,-0.0083,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-325.36,422.46
273,13.65,96.23,95.00,-0.0067,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-324.03,422.56
274,13.70,95.90,95.00,-0.0044,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-322.70,422.65
275,13.75,95.16,95.00,-0.0023,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-321.38,422.73
276,13.80,94.13,95.00,-0.0003,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-320.07,422.82
277,13.85,92.95,95.00,0.0015,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-318.77,422.90
278,13.90,91.82,95.00,0.0023,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-317.49,422.97
279,13.95,90.94,95.00,0.0024,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-316.23,423.04
280,14.00,90.46,95.00,0.0015,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-314.97,423.11
281,14.05,90.37,95.00,0.0001,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-313.72,423.17
282,14.10,90.58,95.00,-0.0016,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-312.46,423.24
283,14.15,91.00,95.00,-0.0032,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-311.20,423.30
284,14.20,91.57,95.00,-0.0045,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-309.94,423.36
285,14.25,92.26,95.00,-0.0054,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-308.66,423.42
286,14.30,93.04,95.00,-0.0060,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-307.37,423.48
287,14.35,93.88,95.00,-0.0064,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-306.07,423.54
288,14.40,94.76,95.00,-0.0064,0.44,0.00,KEEP_LANE,-1,999.00,False,True,-304.76,423.60
289,14.45,95.62,95.00,-0.0061,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-303.44,423.65
290,14.50,96.13,95.00,-0.0054,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-302.11,423.71
291,14.55,96.03,95.00,-0.0043,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-300.78,423.76
292,14.60,95.43,95.00,-0.0031,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-299.45,423.81
293,14.65,94.51,95.00,-0.0019,0.79,0.00,KEEP_LANE,-1,999.00,False,True,-298.13,423.86
294,14.70,93.40,95.00,-0.0008,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-296.83,423.91
295,14.75,92.32,95.00,-0.0001,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-295.54,423.95
296,14.80,91.47,95.00,0.0003,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-294.27,423.99
297,14.85,91.02,95.00,0.0002,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-293.00,424.03
298,14.90,90.95,95.00,-0.0002,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-291.74,424.06
299,14.95,91.17,95.00,-0.0007,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-290.48,424.10
300,15.00,91.60,95.00,-0.0013,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-289.21,424.13
301,15.05,92.18,95.00,-0.0019,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-287.93,424.17
302,15.10,92.88,95.00,-0.0024,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-286.64,424.20
303,15.15,93.65,95.00,-0.0028,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-285.35,424.23
304,15.20,94.49,95.00,-0.0030,0.72,0.00,KEEP_LANE,-1,999.00,False,True,-284.04,424.27
305,15.25,95.32,95.00,-0.0031,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-282.72,424.30
306,15.30,95.93,95.00,-0.0031,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-281.39,424.33
307,15.35,96.01,95.00,-0.0027,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-280.06,424.36
308,15.40,95.55,95.00,-0.0022,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-278.73,424.38
309,15.45,94.72,95.00,-0.0016,0.57,0.00,KEEP_LANE,-1,999.00,False,True,-277.41,424.41
310,15.50,93.67,95.00,-0.0011,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-276.10,424.44
311,15.55,92.64,95.00,-0.0007,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-274.81,424.46
312,15.60,91.83,95.00,-0.0004,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-273.53,424.48
313,15.65,91.40,95.00,-0.0004,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-272.26,424.50
314,15.70,91.35,95.00,-0.0005,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-270.99,424.52
315,15.75,91.58,95.00,-0.0007,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-269.72,424.54
316,15.80,92.02,95.00,-0.0009,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-268.45,424.56
317,15.85,92.61,95.00,-0.0011,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-267.16,424.58
318,15.90,93.30,95.00,-0.0013,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-265.87,424.60
319,15.95,94.08,95.00,-0.0015,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-264.57,424.62
320,16.00,94.92,95.00,-0.0016,0.28,0.00,KEEP_LANE,-1,999.00,False,True,-263.26,424.64
321,16.05,95.75,95.00,-0.0016,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-261.93,424.65
322,16.10,96.23,95.00,-0.0016,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-260.60,424.67
323,16.15,96.10,95.00,-0.0014,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-259.26,424.68
324,16.20,95.49,95.00,-0.0011,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-257.93,424.70
325,16.25,94.56,95.00,-0.0008,0.73,0.00,KEEP_LANE,-1,999.00,False,True,-256.61,424.71
326,16.30,93.44,95.00,-0.0005,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-255.31,424.73
327,16.35,92.36,95.00,-0.0004,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-254.02,424.74
328,16.40,91.51,95.00,-0.0003,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-252.74,424.75
329,16.45,91.05,95.00,-0.0003,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-251.48,424.76
330,16.50,90.98,95.00,-0.0004,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-250.21,424.77
331,16.55,91.20,95.00,-0.0005,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-248.95,424.78
332,16.60,91.63,95.00,-0.0007,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-247.68,424.79
333,16.65,92.21,95.00,-0.0008,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-246.40,424.80
334,16.70,92.90,95.00,-0.0009,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-245.11,424.81
335,16.75,93.67,95.00,-0.0010,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-243.82,424.82
336,16.80,94.51,95.00,-0.0015,0.70,0.00,KEEP_LANE,-1,999.00,False,True,-242.51,424.83
337,16.85,95.40,95.00,-0.0024,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-241.19,424.83
338,16.90,96.26,95.00,-0.0034,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-239.86,424.84
339,16.95,96.77,95.00,-0.0043,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-238.52,424.85
340,17.00,96.66,95.00,-0.0047,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-237.17,424.86
341,17.05,96.06,95.00,-0.0046,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-235.83,424.86
342,17.10,95.14,95.00,-0.0042,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-234.51,424.87
343,17.15,93.99,95.00,-0.0037,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-233.20,424.87
344,17.20,92.68,95.00,-0.0031,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-231.90,424.87
345,17.25,91.31,95.00,-0.0025,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-230.63,424.87
346,17.30,90.04,95.00,-0.0023,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-229.37,424.87
347,17.35,89.06,95.00,-0.0025,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-228.13,424.87
348,17.40,88.50,95.00,-0.0032,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-226.89,424.86
349,17.45,88.36,95.00,-0.0044,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-225.67,424.86
350,17.50,88.54,95.00,-0.0058,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-224.44,424.85
351,17.55,88.94,95.00,-0.0072,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-223.21,424.84
352,17.60,89.51,95.00,-0.0086,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-221.97,424.83
353,17.65,90.19,95.00,-0.0101,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-220.72,424.81
354,17.70,90.96,95.00,-0.0114,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-219.46,424.79
355,17.75,91.80,95.00,-0.0124,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-218.19,424.77
356,17.80,92.68,95.00,-0.0132,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-216.91,424.75
357,17.85,93.60,95.00,-0.0138,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-215.61,424.72
358,17.90,94.55,95.00,-0.0142,0.65,0.00,KEEP_LANE,-1,999.00,False,True,-214.30,424.69
359,17.95,95.46,95.00,-0.0143,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-212.98,424.65
360,18.00,96.16,95.00,-0.0138,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-211.65,424.61
361,18.05,96.59,95.00,-0.0129,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-210.31,424.56
362,18.10,96.50,95.00,-0.0111,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-208.97,424.51
363,18.15,95.92,95.00,-0.0088,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-207.64,424.45
364,18.20,95.00,95.00,-0.0064,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-206.31,424.38
365,18.25,93.86,95.00,-0.0043,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-205.01,424.31
366,18.30,92.59,95.00,-0.0026,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-203.72,424.24
367,18.35,91.40,95.00,-0.0018,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-202.44,424.16
368,18.40,90.47,95.00,-0.0021,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-201.18,424.08
369,18.45,89.95,95.00,-0.0038,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-199.93,423.99
370,18.50,89.84,95.00,-0.0063,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-198.69,423.91
371,18.55,90.03,95.00,-0.0092,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-197.44,423.81
372,18.60,90.43,95.00,-0.0119,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-196.19,423.71
373,18.65,91.00,95.00,-0.0144,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-194.94,423.61
374,18.70,91.68,95.00,-0.0165,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-193.67,423.51
375,18.75,92.44,95.00,-0.0182,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-192.40,423.39
376,18.80,93.27,95.00,-0.0194,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-191.11,423.27
377,18.85,94.15,95.00,-0.0196,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-189.82,423.15
378,18.90,95.06,95.00,-0.0203,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-188.51,423.02
379,18.95,95.94,95.00,-0.0201,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-187.19,422.87
380,19.00,96.46,95.00,-0.0186,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-185.86,422.72
381,19.05,96.37,95.00,-0.0154,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-184.53,422.57
382,19.10,95.78,95.00,-0.0111,0.00,0.00,KEEP_LANE,-1,999.00,False,True,-183.20,422.40
383,19.15,94.86,95.00,-0.0079,0.39,0.00,KEEP_LANE,-1,999.00,False,True,-181.89,422.23
384,19.20,93.75,95.00,-0.0049,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-180.60,422.05
385,19.25,92.67,95.00,-0.0030,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-179.32,421.87
386,19.30,91.82,95.00,-0.0027,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-178.05,421.69
387,19.35,91.35,95.00,-0.0041,1.00,0.00,KEEP_LANE,-1,999.00,False,True,-176.79,421.49
